 create table myDataTable ( id int , VehicleCondition varchar (250)   , Age varchar (250)   , Gender varchar (250)   , PassengerGender varchar (250)   , Season varchar (250)   , No_of_Passengers varchar (250)   , Plate_Number varchar (250)   , WeekofMonth varchar (250)   , DriverOccupation varchar (250)   , Speed int   , Label varchar (250)   );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1   ,'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1146   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 50 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1147   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 84 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1148   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 64 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1149   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Last' , 'NonGov' , 97 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1150   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Start' , 'Govt' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1151   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'Govt' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1152   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Last' , 'NonGov' , 96 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1153   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 77 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1154   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 73 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1155   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Start' , 'Govt' , 53 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1156   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 72 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1157   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 93 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1158   , 'Good' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Mid' , 'Govt' , 54 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1159   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Last' , 'NonGov' , 89 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1160   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 85 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1161   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Last' , 'NonGov' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1162   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 66 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1163   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1164   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 71 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1165   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Mid' , 'NonGov' , 60 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1166   , 'Good' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 43 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1167   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1168   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 53 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1169   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Last' , 'Govt' , 58 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1170   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'NonGov' , 53 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1171   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Last' , 'Govt' , 82 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1172   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 42 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1173   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Mid' , 'NonGov' , 59 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1174   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1175   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 58 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1176   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 92 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1177   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 97 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1178   , 'Good' , '41-Above' , 'Female' , 'Male' , 'Good' , 'three' , 'Good' , 'Mid' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1179   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Last' , 'NonGov' , 85 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1180   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 48 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1181   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'Govt' , 53 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1182   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 41 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1183   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Last' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1184   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 85 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1185   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 96 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1186   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'NonGov' , 63 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1187   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'NonGov' , 72 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1188   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Start' , 'Govt' , 99 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1189   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Start' , 'NonGov' , 64 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1190   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 73 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1191   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Last' , 'NonGov' , 75 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1192   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 73 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1193   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Start' , 'Govt' , 44 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1194   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1195   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'NonGov' , 49 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1196   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 47 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1197   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Bad' , 'Last' , 'Govt' , 97 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1198   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 67 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1199   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1200   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 80 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1201   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 92 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1202   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 65 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1203   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 56 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1204   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'Govt' , 73 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1205   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 69 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1206   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 96 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1207   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 69 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1208   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 72 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1209   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 67 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1210   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 89 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1211   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 60 , 'No' );
